013501.wav,24.95553989192966
013502.wav,26.63659380423089
013503.wav,32.212294275316374
013504.wav,33.20058508318523
013505.wav,39.4089020480127
013506.wav,31.92153327744767
013507.wav,26.924988247353248
013508.wav,29.29183575117256
013509.wav,25.299080290457184
013510.wav,35.29224898438953
013511.wav,46.221506856038005
013512.wav,31.52624962900141
013513.wav,46.88322402125216
013514.wav,41.155010909871606
013515.wav,38.93106601332504
013516.wav,41.106851533335124
013517.wav,20.49180326346937
013518.wav,36.279525254643
013519.wav,31.294079175940706
013520.wav,45.486091929511325
013521.wav,39.38191588419805
013522.wav,82.88070115752288
013523.wav,39.45388694609177
013524.wav,45.42294544725917
013526.wav,43.44444109595298
013527.wav,45.03073753806675
013528.wav,65.09607435753205
013529.wav,36.75741491644646
013530.wav,61.720923725402535
013531.wav,35.42639281597414
013532.wav,54.51618994762911
013533.wav,38.38878398361125
013534.wav,47.89837598632543
013535.wav,47.51766681642928
013536.wav,40.648313128085334
013537.wav,37.363970870934665
013538.wav,36.358155230958815
013539.wav,39.20402550268321
013540.wav,38.364349255154764
013541.wav,35.4211050924368
013542.wav,41.479852167519276
013543.wav,46.69622972219652
013544.wav,44.198280756596056
013545.wav,40.9505778405858
013546.wav,32.515783225103554
013547.wav,31.441453459725963
013548.wav,33.196405844192995
013549.wav,29.51883806099997
013551.wav,48.428789475908616
013552.wav,72.37691450820626
013553.wav,34.46648808944226
013554.wav,39.4951526353138
013555.wav,29.277032078554402
013556.wav,49.969179800186815
013557.wav,41.06863342256484
013558.wav,37.02694787766488
013559.wav,39.439458073097434
013560.wav,38.796349756161625
013561.wav,36.17690423542693
013562.wav,30.795589843179133
013563.wav,36.44916050630494
013564.wav,33.38885770957209
013565.wav,35.99056376059389
013566.wav,34.988562077054574
013567.wav,39.539349009579574
013568.wav,41.160291562224685
013569.wav,33.235486483896004
013570.wav,23.966262069779884
013571.wav,31.253213637039366
013572.wav,29.520394455948956
013573.wav,41.29492341178176
013574.wav,24.515734134856697
013575.wav,29.043356298451055
013576.wav,43.632353959048345
013577.wav,42.549967284710235
013578.wav,41.40576223537329
013579.wav,45.11631373623759
013580.wav,30.923647055686967
013581.wav,30.02984686801613
013582.wav,89.18095370433502
013583.wav,40.17750549587109
013584.wav,64.21295887248819
013585.wav,30.417127720427207
013586.wav,42.94609810036962
013587.wav,34.924487085027216
013588.wav,44.890077441979614
013589.wav,66.8328896021532
013590.wav,48.76673461496869
013591.wav,40.44686094647284
013592.wav,30.312565753028633
013593.wav,34.88821777994467
013594.wav,56.14582113972093
013595.wav,42.07292817965149
013596.wav,38.666983150147836
013597.wav,55.78035427300988
013598.wav,29.75895139204472
013599.wav,46.31837397201133
013600.wav,40.209850998973444
013601.wav,31.909453089283275
013602.wav,32.482179593669365
013603.wav,34.049944170874994
013604.wav,36.657434495020574
013605.wav,40.44850246541691
013606.wav,42.951113731924956
013607.wav,42.03950549024885
013608.wav,38.67823191740725
013609.wav,58.04220178991928
013610.wav,52.69587499822414
013611.wav,48.61412723747316
013612.wav,51.75046462059598
013613.wav,44.616375714736684
013614.wav,35.07430472745167
013617.wav,32.02355040838354
013618.wav,40.05646569232396
013619.wav,36.960308176456216
013620.wav,50.65471062094839
013621.wav,45.42481091418338
013622.wav,42.77917725749039
013623.wav,38.50554836790275
013624.wav,40.05855094408625
013625.wav,41.674828434126475
013626.wav,29.085178817770945
013627.wav,37.28515824783551
013628.wav,44.06112733101638
013629.wav,53.82465461080127
013630.wav,35.967655180006844
013631.wav,29.942153223988715
013632.wav,28.850238320447247
013633.wav,35.511862286053805
013634.wav,42.68539480975436
013635.wav,22.660514987608437
013636.wav,46.0341621907137
013637.wav,38.3581209282841
013638.wav,22.66280429712349
013639.wav,33.97103535921486
013640.wav,35.83110032625725
013641.wav,27.6663122030392
013642.wav,29.1735150533925
013643.wav,24.622339014932226
013644.wav,39.15716234937789
013645.wav,28.669489014023615
013646.wav,32.90785837111854
013647.wav,40.13003479726771
013648.wav,39.285878087653074
013649.wav,34.02975774364455
013651.wav,34.536233638179255
013652.wav,23.918726043002025
013653.wav,31.58534618159441
013654.wav,35.369430833882376
013655.wav,46.52144895034943
013656.wav,44.156773036332694
013657.wav,53.54962472167949
013658.wav,40.2063792220907
013659.wav,39.94662804083737
013660.wav,42.69754674191852
013661.wav,41.342508830126825
013662.wav,43.76067524798249
013663.wav,55.20915205315714
013664.wav,33.67030091078417
013665.wav,37.17516547314993
013666.wav,45.76080312207873
013667.wav,48.20886587250692
013668.wav,43.32893892425843
013669.wav,23.60842498216566
013670.wav,25.05627347967152
013671.wav,41.4133855696356
013672.wav,25.96566414686184
013673.wav,47.41300476176921
013674.wav,45.67169539978464
013675.wav,42.109347326383315
013676.wav,31.968582850244196
013677.wav,26.831446681977468
013678.wav,29.39380330218371
013679.wav,71.04731235349448
013680.wav,38.00434831343417
013681.wav,44.145714369767575
013682.wav,50.00729418207094
013683.wav,49.42695990204597
013684.wav,49.12561326033932
013685.wav,57.33799387301299
013686.wav,29.583203425610623
013687.wav,34.57618122622255
013688.wav,30.71667217573771
013689.wav,32.27599614546086
013690.wav,24.328617976967827
013691.wav,35.88044139672415
013692.wav,25.017161516076435
013693.wav,22.343093214174345
013694.wav,40.055635793665765
013695.wav,33.057241620899774
013696.wav,42.89552481134883
013697.wav,34.801510127332534
013698.wav,37.424492709055265
013699.wav,34.225342638260194
013700.wav,47.59560736320584
013701.wav,51.994968228471556
013702.wav,31.04292032139487
013703.wav,33.32512915543769
013704.wav,31.7529002327896
013705.wav,45.03697887219262
013706.wav,41.61280564318901
013707.wav,22.140798699382856
013708.wav,31.41267908087415
013709.wav,28.7921065870961
013710.wav,35.02366738271263
013711.wav,37.22362951128323
013712.wav,18.58476894509676
013713.wav,25.35767161511499
013714.wav,40.30882777902961
013715.wav,29.885839457273505
013716.wav,55.06704020326119
013717.wav,49.734366161020304
013718.wav,40.33455784441683
013719.wav,41.017006566484305
013720.wav,34.051254289801086
013721.wav,43.914790698081646
013722.wav,32.34334323605279
013723.wav,36.4222535018824
013724.wav,40.137357041068405
013725.wav,44.3007289061579
013726.wav,45.67843517749608
013727.wav,45.27767667586612
013728.wav,43.77995409487967
013729.wav,58.5165395265138
013730.wav,57.495577712266055
013731.wav,43.89020982548232
013733.wav,40.492938693028286
013734.wav,28.86717608206983
013735.wav,26.3714251340073
013736.wav,80.6811982585304
013737.wav,71.93937347859261
013738.wav,44.60685333776208
013739.wav,36.838129752825736
013740.wav,46.23470604539821
013741.wav,45.50203898482691
013742.wav,48.5485985077232
013743.wav,37.180202831724145
013744.wav,39.1417480330035
013745.wav,34.61725699517043
013746.wav,44.01801166705883
013747.wav,50.4188040717781
013748.wav,37.6769464404128
013749.wav,40.06897890515658
013750.wav,26.622104834865148
013751.wav,31.751292497176394
013752.wav,34.032303904865444
013753.wav,27.75751459268117
013754.wav,43.63965714347807
013755.wav,36.04768902673308
013756.wav,36.529026589477056
013757.wav,27.27244644576709
013758.wav,34.38014206387367
013759.wav,48.37795628418886
013760.wav,37.152858818639025
013761.wav,40.21382967265481
013762.wav,41.67417127701741
013763.wav,27.90018822318294
013764.wav,42.28595739357059
013766.wav,38.56509861855358
013767.wav,40.70477262974409
013768.wav,29.47464895369296
013769.wav,43.74807053080664
013770.wav,36.43192521139736
013771.wav,34.52641661566499
013772.wav,38.68549338594314
013773.wav,52.35817441551898
013774.wav,30.97880971764442
013775.wav,27.799483067259818
013776.wav,36.087947820592774
013777.wav,24.34508146185479
013778.wav,26.987382845983053
013779.wav,40.02036683123462
013780.wav,47.298493427385104
013781.wav,57.179252460240264
013782.wav,41.6115820497856
013783.wav,54.9007299952068
013785.wav,30.518264217859965
013786.wav,52.91514536876678
013787.wav,38.44523572620464
013788.wav,36.45552197749116
013789.wav,26.8968228704759
013790.wav,28.68821417571554
013791.wav,31.196550637957106
013792.wav,26.904633220181505
013793.wav,38.353280774730734
013794.wav,44.016890290374626
013795.wav,46.654913199447996
013796.wav,47.92392251182982
013797.wav,33.96930485767982
013798.wav,29.80889152268522
013799.wav,48.87275485261505
013800.wav,92.57514297818899
013801.wav,41.12154557614788
013802.wav,23.79989995432601
013803.wav,32.90111512955105
013804.wav,32.85740748879757
013805.wav,33.34908538206894
013806.wav,39.339278492492184
013807.wav,40.82767173015253
013808.wav,42.882037513554685
013809.wav,31.63765084327206
013810.wav,33.60079745898801
013811.wav,81.94709193502162
013812.wav,39.151601790351116
013813.wav,32.62946151880328
013814.wav,41.06433486719527
013815.wav,30.99986776920918
013816.wav,25.053438722241534
013817.wav,40.46037583468792
013818.wav,39.099912789999564
013819.wav,36.75827679648856
013820.wav,33.93807367619653
013821.wav,39.14433520438688
013822.wav,40.821420471747125
013823.wav,31.295199813826365
013824.wav,54.725694569408105
013825.wav,28.671955240258175
013826.wav,23.397321124288787
013828.wav,43.01598299632555
013830.wav,31.49680411131523
013831.wav,49.90468199418784
013833.wav,37.75000674716908
013834.wav,46.23629805633866
013835.wav,33.12038443871742
013836.wav,43.5927260905088
013837.wav,30.385773142665446
013838.wav,39.12792140065433
013839.wav,38.15890912350268
013840.wav,44.26969936682203
013841.wav,29.152942386009123
013842.wav,25.448667943933856
013843.wav,42.289303748421986
013844.wav,44.080564288121344
013845.wav,48.17640404162697
013846.wav,49.693537048011784
013847.wav,36.42654939158492
013848.wav,35.4082170670283
013849.wav,42.379807141813096
013850.wav,43.91482336007934
013851.wav,25.628571396135467
013852.wav,26.914300492555945
013853.wav,36.937433916204995
013854.wav,49.156921602062766
013855.wav,26.777276648367923
013856.wav,36.267676571216384
013857.wav,26.809906333479102
013858.wav,35.2590788545201
013859.wav,30.50508612060413
013860.wav,34.50542671932822
013862.wav,32.775636771037995
013863.wav,53.05603365011254
013864.wav,39.33325708161426
013865.wav,34.037241703014665
013866.wav,46.028924781931984
013867.wav,37.13736375710884
013868.wav,37.90853081997504
013869.wav,35.88148795698528
013870.wav,31.32676765431802
013871.wav,28.356843705639626
013872.wav,39.82719433728959
013873.wav,49.46723473324901
013874.wav,33.87751368566461
013875.wav,56.566541677340176
013876.wav,69.40307702410966
013877.wav,45.6741347687654
013878.wav,28.855728477214114
013879.wav,37.57081745467944
013881.wav,70.71121121852433
013882.wav,32.5468486706875
013883.wav,44.1003453709607
013884.wav,50.28600104259631
013885.wav,39.1444333708558
013886.wav,26.76781127813715
013887.wav,32.36971638608326
013888.wav,31.116803525074953
013890.wav,23.765259652162463
013891.wav,44.51174322657308
013892.wav,29.601042329821084
013893.wav,43.18442265434164
013894.wav,31.66249819231171
013895.wav,46.50947135749792
013897.wav,29.936898351051013
013898.wav,36.82734442990754
013899.wav,39.5585943694856
013900.wav,34.942063343092016
013901.wav,36.54322780875878
013902.wav,55.93504920394005
013903.wav,40.5081920949367
013904.wav,22.20401287980517
013905.wav,30.34091663386432
013906.wav,31.247143392780988
013907.wav,28.348053238523757
013908.wav,33.87439373036142
013909.wav,34.37858667594894
013910.wav,30.896401350431155
013911.wav,52.92372508221145
013912.wav,39.489832248255105
013913.wav,33.79110544612819
013914.wav,35.32051359034075
013915.wav,58.48523518422165
013916.wav,53.052488795777315
013917.wav,34.51971106434711
013918.wav,75.63358499611292
013919.wav,35.65899636714147
013920.wav,59.52221967341746
013921.wav,40.6889462053319
013922.wav,23.76712266273706
013923.wav,37.48257317618109
013924.wav,46.69976881919413
013925.wav,34.70273984600214
013926.wav,30.167017061487265
013927.wav,25.039527766615528
013928.wav,49.744654857081215
013929.wav,44.376770313741446
013930.wav,29.65794844988656
013931.wav,45.99798359807182
013932.wav,45.89289742605856
013933.wav,53.14314216584262
013934.wav,35.481081874471506
013935.wav,37.228820684561256
013936.wav,38.14983163661226
013937.wav,32.3055452375006
013938.wav,69.64875622297912
013940.wav,31.04316052262765
013941.wav,31.97062088116491
013942.wav,28.737797565003874
013943.wav,34.82052199298821
013944.wav,41.442947471731884
013945.wav,42.927172229463295
013946.wav,32.698214287633746
013947.wav,45.24844996072696
013948.wav,31.92590244181513
013949.wav,44.706364741840396
013950.wav,30.829582039967157
013951.wav,44.32464089252246
013952.wav,34.515062855020325
013953.wav,27.887847488829742
013954.wav,34.28706421703945
013955.wav,33.60596390167597
013956.wav,33.19170018059383
013957.wav,29.746804179759398
013958.wav,37.31829594607224
013959.wav,37.48182870124937
013960.wav,69.98828787574097
013961.wav,38.0999277134089
013962.wav,23.581278988993127
013963.wav,26.896980816856008
013964.wav,31.976711410740048
013965.wav,30.38998090544724
013966.wav,59.77050278080766
013967.wav,50.667593659934994
013968.wav,27.23033380227627
013969.wav,42.57255069446694
013970.wav,33.42927073266408
013971.wav,40.26072546869122
013972.wav,28.38746472723991
013974.wav,78.20456075051602
013976.wav,23.585182046343643
013977.wav,46.388749027295376
013978.wav,35.820760990695845
013979.wav,36.73195864122133
013980.wav,41.38503074174887
013981.wav,37.642666896451615
013982.wav,47.68029919905477
013983.wav,49.229665418307796
013984.wav,60.71296118623882
013986.wav,34.66638897367809
013987.wav,30.626368446412748
013988.wav,45.04790251596342
013989.wav,29.451025605463414
013990.wav,28.747364528290774
013991.wav,28.02780054736559
013992.wav,27.75194989353349
013993.wav,29.701685675974748
013994.wav,45.052095778308825
013995.wav,41.996098336282
013996.wav,22.61248078610081
013997.wav,33.35520586327077
013998.wav,38.31005819030572
013999.wav,41.382968358387615
014000.wav,31.288811337058075